1,14.234215287518026,1,0,0,39.99167957651721,14.714726147012508,0.7403387394825393,2.0642124368692905,2.0115560272293287,3,0.27997745738335916,49.5782465971536,3,0.5724557362358398,9.222344052237741,1,20.572055248317582,25.984740316820776,46544.08385949443,0.1383026814678664,95.1887943820739,0.027385332132769467,210.46261288052239,411.2945807269398,0.3080981035692989,7.535711937428356,2.683721007762296,39.85227729076658,0.43740678126745575,13.69502793669224,52.44877143861993,5.599357484618516,21,13.034786408415554,-0.12817628326869895,15.343741384572063,N
2,11.114793500147226,2,2,0,5.5429089388917,5.699769402674618,0.45632489582772306,2.6492383472717336,1.9953540557146319,2,0.24911116959419713,9.534195010877133,4,0.8925702698565317,9.620234564531351,2,19.741601291303525,17.886279343158044,4477.455427680634,0.1486437701339774,55.89206153331582,0.0922349730486221,904.7340652982932,344.6105938298443,1.031159543401352,1.4299744807363457,2.773296528116017,5.9912076537862955,0.3268267379711531,13.215812103134903,20.080762772823224,10.786554436706652,11,27.04236433746916,-0.04325826173700542,10.356401261503963,N
2,8.086083686610829,2,4,10,12.208215536364921,2.519442283186019,0.2517732373637308,1.7062029616292005,2.0150616222127846,1,0.6586490697757893,13.621121975319994,1,-0.003817167834507939,26.196591699203097,1,33.14587429372805,15.3412499636636,71828.73133138109,0.24525734286410764,152.08452182520756,0.06920697511040275,405.3219261425472,685.1734281042181,0.37151634904477604,1.0610377787469512,2.1627313588996677,12.479761027127124,0.12837323737287382,92.10677853703973,227.86984870125139,34.27299960032782,14,69.41136697093431,25.638563364632375,47.52655559665793,N
1,13.19942850629247,2,0,0,19.74290153934396,3.2576592775576048,0.13825870778741428,4.808349457643183,2.0041228404558686,3,0.6892007308182494,16.993458911456496,1,-0.012210580272615349,40.06118578628508,2,21.179221078992427,25.795572183052773,72901.90915803499,0.3841759963642223,88.9205908227162,0.021684147892065082,5280.381786432064,484.61457277683894,0.16701856153568595,3.077653575711381,9.911569524565271,22.770976259984646,0.2346095729179889,39.01729500079307,51.36106814073119,30.879641432773056,19,72.00666196927924,-0.7392457534329161,19.444247405855847,N
11,4.095336598977208,1,1,2,6.772156622808485,3.5581075317507613,0.1383074775470019,4.607547133413474,1.9982850070163118,2,0.4744128191626483,11.330624208003634,1,-0.011918061404046228,14.772011802134246,1,15.573162160570497,14.590932295787049,4172.633002194029,0.10949794727448696,54.801242920742006,0.07112453767297854,-28.40825404087866,367.29031143883174,0.2506027907938535,1.6220897160764722,3.0001278202622084,9.980962993922859,0.1361926747087583,46.04607547603548,29.94258024965563,14.464910048151697,14,24.36945691777177,11.839797550348228,12.16402132489956,N
1,11.866527490163,9,0,0,43.12508512638972,29.529406970352014,0.423082502148092,36.818714169683595,2.0085824521055455,7,0.7098988254511154,14.22141824444042,3,0.6495180424247816,32.30450793961995,2,21.068488788180474,32.215217599791984,6137.088648148203,0.09677776435263344,58.25049049919183,0.03031047147158423,3776.3807313199763,365.4835021028876,0.7946421166407994,2.9093150888415265,6.818833030709197,29.383750723805008,0.31278900397382053,23.188575157252846,112.55993614080113,11.738397519592954,21,38.52795798822399,0.005318883028213095,31.02200164685918,N
0,6.4443034977622435,2,0,0,10.10040398192141,3.9290596500907027,0.22892177395718885,5.023158589986342,1.9913393934468109,2,0.9652241206402907,10.935067377607155,1,0.004701226580822258,26.364066316324557,1,28.307496488123345,14.909386393755984,5992.399914984504,0.05674865681371671,48.6444885663468,0.03843074394466842,684.5018138191131,277.10812807799255,0.13667109965597446,3.2809490331197555,4.50331096948248,13.941471736086235,0.373434439384235,28.723981212111866,45.9142471206882,24.367004252291515,11,19.721129754608814,-0.9100366186163268,16.66117896957725,N
8,5.478136637879806,3,0,0,39.89315026812479,3.4967379588857295,0.4422560429023309,4.805715800578289,1.9958256895690287,4,0.7521947312709553,145.74790219573268,1,0.5264758831236525,13.433897239920276,2,24.58388961201166,35.85754577461,12169.237840392849,0.10537530364649933,68.30425086776819,0.045881289675670595,675.9657179470912,1310.3816550986296,0.3594060742128673,2.1062024389697607,2.1979515216009773,14.897377115668842,0.21829631688300616,26.078286156661843,272.9388151112563,17.81758341552255,20,42.75559462975905,1.368899679344668,35.63429129360379,N
1,6.853292120332307,1,0,1,6.699351165197262,3.9325838637562582,0.19874868422684203,9.02658525268984,1.9968436942021295,2,0.48877113076825296,14.406155160668158,1,-0.0030350710537928012,16.766983298069757,3,29.15727146773365,17.87731535349876,8577.903048459662,0.1655288326282511,51.50057621041994,0.04764479132920713,527.8530745411872,299.03397938931676,0.31538972563096296,1.6963817534555725,4.685739451105117,7.430836605148041,0.17958165827677408,10.343149206013662,30.09886727407837,10.981670264761771,11,27.02541150756376,2.1982041936852452,14.987674751556732,N
25,28.89055595860405,15,7,53,63.69454989470225,32.29639682646938,0.21655212771831783,50.13510582933381,2.010829247255818,5,1.0176262917818952,135.57570537948558,1,0.46815301697935446,45.00538230672672,2,114.48662895574367,14.35223298400711,110435.63463340826,2.3123248996257284,430.76493504270405,0.02970228748011154,4115.256674593159,2394.165618786661,0.13659344770409304,12.719461623338798,32.159261765752554,61.56364125855461,0.33042470967951454,127.73366955240346,198.96599391854295,65.12786702925247,30,223.46885526868624,25.941329737189633,133.91226224223942,N
