796268939,Existing Customer,46,M,3,High School,Married,$60K - $80K,Blue,30,6,1,1,8754.70215566333,892,13613.742574997847,0.871683312254806,1240,37,0.35555281955928697,0.06301394782336031,-0.001096391334312741,1.0012092024577253
718227953,Existing Customer,47,M,4,High School,Single,$80K - $120K,Blue,42,4,2,2,6016.933051071616,1966,4620.25188858577,0.5687261546433591,4361,81,0.7940751330971143,0.36088992109331997,0.00032315886937655234,0.9997140361783351
717358716,Existing Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,33,3,3,4,4895.072694386353,32,7805.040937915657,0.6940058943350775,2161,39,0.6674020378487758,-0.001670404737069283,0.0007575984196553146,0.9990591293359476
783568584,Existing Customer,48,F,3,College,Unknown,Less than $40K,Blue,36,6,4,4,19856.63755977518,1112,12674.85486152421,0.5918904923213818,4432,74,0.6813391088564179,0.03918027651817765,0.000711136963870285,0.9997386634011062
708466239,Attrited Customer,50,F,1,High School,Unknown,Less than $40K,Blue,48,2,1,3,2251.7825509910026,1393,263.5232136434439,0.745366850528934,1962,35,0.5770739429107484,0.7152901940589749,0.9954833776904961,0.004471544452555755
819551410,Existing Customer,56,F,2,Unknown,Divorced,Less than $40K,Blue,44,5,1,2,2495.6187612894873,1445,15413.637334926221,1.0120092054274903,4776,76,0.6530287993905723,0.37832643231672297,-0.00019248452493818107,1.0004574962405346
711679388,Existing Customer,42,F,4,Graduate,Single,Unknown,Silver,20,3,4,2,27930.704611131023,2291,20709.780022585626,0.6672872302825914,4922,49,0.7501192508586413,0.10895557084217375,-0.0023303387714537164,1.0024728626573822
714986751,Existing Customer,56,M,3,Graduate,Single,$80K - $120K,Blue,41,3,2,4,2957.4531202565718,2481,442.0119665811841,0.8433933680786494,1820,47,0.3681392127750509,0.8167544358660502,-2.020890364153765e-05,0.9996518251291429
719017288,Attrited Customer,60,F,2,Graduate,Single,Unknown,Blue,43,5,3,2,3602.0799232051168,1706,5005.192187634855,0.6792063897870692,4837,85,0.8963761569459766,0.0021856590892337952,0.99357612866861,0.005736863456306015
708604349,Existing Customer,52,M,2,Unknown,Single,$40K - $60K,Blue,51,4,3,1,3406.4587992150755,1467,5090.309777405294,0.9731959766709155,15354,107,0.6101595803542447,0.1716201428958361,0.00025795242995217807,0.9996532613910868
717259818,Attrited Customer,58,F,0,Graduate,Married,Less than $40K,Blue,38,3,1,2,2404.6005127184067,611,1212.1759301163038,0.4994016944750015,2802,26,0.6318721606105554,0.07750409085831057,0.9847480942857015,0.017029087312865166
714755399,Attrited Customer,51,F,2,Unknown,Unknown,$40K - $60K,Blue,39,4,3,2,2046.9232529207625,-14,1575.748158885709,1.2642950390847634,2342,28,0.8192765563706701,-0.0031644069983561476,0.987754555555326,0.011146387844484695
778105596,Existing Customer,39,F,1,Graduate,Married,Unknown,Blue,22,2,3,2,10209.942484261675,-26,4970.337338984997,0.6976972149915106,4521,79,0.8711961687689727,-0.007402284575866817,-0.00018727622550270137,1.0001299808203707
719699931,Existing Customer,37,M,0,Graduate,Married,Less than $40K,Blue,30,4,3,3,24065.147271310056,34,14390.702720167868,0.8335110751391004,3943,104,0.8235564923285338,0.0015386130707571515,0.00018256567453053463,0.9995301014193312
716402125,Existing Customer,58,F,1,Unknown,Married,Less than $40K,Blue,36,5,2,1,2529.6168158769374,700,1340.5780415505874,1.0741992744458986,4722,80,0.81268229872075,0.19379287948710777,0.00037303575803812795,0.999926197547657
708726099,Existing Customer,49,F,2,Uneducated,Married,$40K - $60K,Blue,36,4,1,3,17201.234081662325,-12,20606.84387568764,0.7982140546610529,4090,76,0.5925668746169619,-0.0072455239664654765,-0.00028111645735647743,1.0002117497898044
717513390,Existing Customer,54,F,4,Uneducated,Married,Less than $40K,Blue,43,6,2,1,2052.4251716484746,1341,1544.7990223301738,0.8371505965989854,4832,73,0.7947328348991941,0.49029642806735685,7.965667458047595e-06,0.9999083211126577
777051279,Existing Customer,40,F,3,Post-Graduate,Married,Less than $40K,Blue,31,6,1,4,21860.44871319164,2495,1155.84995219936,0.7060003848125247,3845,48,1.0240209400485587,0.8390701850124592,0.00020140195159183157,0.9999277880861912
716003822,Existing Customer,45,F,4,High School,Single,Less than $40K,Blue,30,3,3,3,1802.9372530657984,14,2219.6555354402726,0.790062926954858,4243,85,0.7617700249450516,-0.0038737923157180897,0.0006993633294583183,0.9996847943229286
824885550,Attrited Customer,50,F,5,Graduate,Single,Less than $40K,Blue,42,5,2,1,2137.597140755017,1099,1301.3346470023012,0.7611328282304357,2557,41,1.2536659584060534,0.5139681993760222,0.9701178398401694,0.03158458046387851
773133741,Existing Customer,50,M,3,Graduate,Single,$80K - $120K,Silver,31,3,1,1,34048.71941316811,1567,36157.6415843934,0.9703803621166688,4310,53,0.7432513005322032,-0.0005681699542570556,-0.0018501841855335887,1.002001874316582
780796583,Existing Customer,36,M,4,Post-Graduate,Single,$80K - $120K,Blue,24,4,3,3,2395.832086413989,743,2527.623563216621,0.9025899848051835,4701,76,1.0310819021702988,0.3380111001352751,0.0008270281820144457,0.999868253591863
786605218,Existing Customer,31,F,0,High School,Married,Less than $40K,Blue,28,2,2,3,5086.993793458626,1389,1710.9744679934745,1.6362729199443513,3393,88,0.6385621712296192,0.24931303879783473,0.0003246253418433416,0.9998517853170796
717362257,Existing Customer,60,M,1,Graduate,Single,$80K - $120K,Blue,43,2,1,1,2560.7811139048513,2471,1221.8748782178357,0.8732505974164382,1902,39,0.9765339523766755,0.7499600030886209,-0.0002736898080252673,1.0004814308191088
718869507,Existing Customer,48,F,1,Graduate,Divorced,Less than $40K,Blue,36,3,2,0,1966.0308640805722,-3,513.8770792045003,0.558937724346751,4422,47,0.6199690263061982,0.6702630863564123,-4.287936720689158e-05,0.9998249904956763
712458087,Existing Customer,49,M,3,Graduate,Single,$60K - $80K,Blue,43,4,2,4,2794.660588014134,876,597.6495567466964,0.7974575988735377,3443,39,0.7474914858701168,0.13597231932312692,0.0005614341803583791,0.9998128504464577
717481045,Existing Customer,44,M,2,College,Single,$40K - $60K,Blue,36,3,2,0,14129.337968764778,1507,9131.154953273905,0.7709498625025272,4563,92,0.8093711341874638,0.21062485686991403,-0.00023262220693930676,1.0001643280357286
